,query,correct,thesis,antithesis,pre-synthesis,synthesis,context
153,Were Serguei Kouchnerov and Arvid E. Gillstrom both in the same industry?,yes,yes,The two men were involved different industries so no they arent,"The reference text suggests that ""Serguei"" was not related with movies or cinema as he worked within other fields such as engineering but it does mention his involvement into film production through being part-time actor/actress",yes,"Serguei Kouchnerov (born 22 June 1960 in Rahachow, Belarusian SSR) - artist, animator, director, story artist and screenwriter. He started his career as an animator and director in Kiev, Ukraine. In 1992, he was hired by Walt Disney Feature Animation as a character animator and came to the United States of America, where he currently lives and works at Illumination Entertainment. Arvid E. Gillstrom (13 August 1889 – 21 May 1935), was a Swedish film director and screenwriter. He was born ""Arvid Evald Gyllström"" in Annedal, Gothenburg, Sweden and died in Hollywood, California."
154,Are Clarence Brown and Peter Glenville of the same nationality?,no,yes,The two men are from different countries so no they aren't,"The reference text suggests that ""the"" refers back only once before it can refer again forwardly within its own clause or sentence",yes,"Peter Glenville (born Peter Patrick Brabazon Browne; 28 October 19133 June 1996) was an English film and stage actor and director. Clarence Leon Brown (May 10, 1890 – August 17, 1987) was an American film director."
155,"Between the two musicians, Peter Garrett and Ryo Kawakita, who has had more diverse job experiences? ",peter garrett,ryo kawakita,"The reference text states both men have been involved heavily within music; however,
it does state Mr.Garrett was previously apart of politics whereas this information isn't stated about our other friend here so we will go ahead",The suggested response provides additional details that support its claim over the initial one provided as well,ryo kawakita,"Ryo Kawakita (川北 亮 , Kawakita Ryō , born December 13, 1978) , also known as Maximum the Ryo (マキシマムザ亮君 ""Makishimamu Za Ryō-kun""), is the guitarist, songwriter and singer of Japanese metal band Maximum the Hormone. Peter Robert Garrett {'1': "", '2': "", '3': "", '4': ""} (born 16 April 1953) is an Australian musician, environmentalist, activist and former politician."
156,What kind of activity are the niche-themed products Bookchase and San Marco?,board game,board game,"The reference text states ""Bookshave"" as being both stationry AND games so we need more information about what they actually sell before making our decision here...",The two companies mentioned appear related but not identical - one sells books while other offers themed items like mugs etc..,stationery,"Bookchase is a board game published by Art Meets Matter. Players compete to acquire six small books for their bookshelf. They do this by partly by answering multiple-choice questions, partly by visiting special spaces on the board: The Bookshop, The Book Corner, The Library and also by chance events triggered by the turn of an Award or Sentence card. San Marco is a 2001 designer board game by Alan R. Moon and Aaron Weissblum. The game is set in Venice, and the title comes from the name of one of the city's districts."
157,Were both Ted Tetzlaff and David Siegel film actors?,no,no,The reference text states they were filmmakers so this would mean yes as well since being involved behind camera does make you apart if filmmaking process,The two men mentioned above did act before cameras but their main focus was writing screenplays or directing films,no,"Dale H. ""Ted"" Tetzlaff (3 June 1903, Los Angeles, California – 7 January 1995, Sausalito, California) was a noted Academy Award-nominated Hollywood cinematographer active in the 1930s and 1940s. David Siegel is an American film director, screenwriter and producer, and part of a long-standing writing-directing-producing team with filmmaker Scott McGehee."
158,"As of 2016, which band released more albums, The Last Shadow Puppets or The Classic Crime?",the classic crime,the classic crime,"""The Classical Crim""
Explanation

Both bands were active as early at least since year 20XX; however there was no mention about any other releases after those years mentioned above so we will assume both had equal number of records out until now","""The last shadow puppets""",the classic crime,"The Classic Crime is an American rock band from Seattle, Washington formed in 2004. The band's current lineup consists of Matt MacDonald (vocals, guitar), Alan Clark (bass), Robert ""Cheeze"" Negrin (guitar), and Paul ""Skip"" Erickson (drums, vocals). They have released three albums and an EP on Tooth & Nail Records, two of which, ""The Silver Cord"" (2008) and ""Vagabonds"" (2010), charted in the ""Billboard"" 200. In July 2011, the band left Tooth & Nail to produce a fourth album with the help of fan donations via Kickstarter, called ""Phoenix"" (2012). In April 2016, The Classic Crime created a Kickstarter to raise funds for a fifth studio album. Within three hours they acquired the necessary $30,000 for the album. On April 28th, 2017 they released their fifth studio album titled ""How to Be Human""(2017). The Last Shadow Puppets are an English supergroup consisting of Alex Turner (Arctic Monkeys), Miles Kane (The Rascals, solo artist), James Ford (Simian, Simian Mobile Disco, music producer), and Zach Dawes (Mini Mansions). They are joined live by Loren Humphrey (Guards, music producer, session musician) and Tyler Parkford (Mini Mansions). The band released their debut album ""The Age of the Understatement"" in 2008. Following a lengthy hiatus, they returned, releasing second album ""Everything You've Come to Expect"" in 2016."
159,What type of vegetation does Cerastium and Pavonia have in common?,plants,flowers,"The two genera both contain plant life forms so ""Plants"" would fit better than just having them being flower bearing organisms",The reference text provides information about ceratiaum plants that can grow up 20 cm tall with small white or pinkish petals while pavonias tend not too exceed more then ten centimeters high featuring red blooms similar but smaller compared against other species within its genus,plants,"Pavonia is a genus of flowering plants in the mallow family, Malvaceae. The generic name honours Spanish botanist José Antonio Pavón Jiménez (1754–1844). Several species are known as swampmallows. Cerastium is a genus of annual, winter annual, or perennial plants belonging to the family Caryophyllaceae. They are commonly called mouse-ear chickweed. Species are found nearly worldwide but the greatest concentration is in the northern temperate regions. There are about 200 species. A number are common weeds in fields and on disturbed ground."
160,Are A Tiger Walks and A Kid in King Arthur's Court both family films?,yes,yes,The two movies are indeed Family Films,The tiger walks,yes,"A Kid in King Arthur's Court is a 1995 Disney family film directed by Michael Gottlieb. It is based on the famous Mark Twain novel ""A Connecticut Yankee in King Arthur's Court"" (previously filmed by Disney as ""Unidentified Flying Oddball"" in 1978 in which Ron Moody also played Merlin), transplanted into the twentieth century. Trimark later released a sequel, ""A Kid in Aladdin's Palace"", in 1998, but without Disney's involvement. Since Trimark's dissolution, the sequel is now distributed by Lions Gate Entertainment. A Tiger Walks is a 1964 family drama film, directed by Norman Tokar and produced by Walt Disney Productions. It is based on a novel of the same name by Ian Niall."
161,Are Sparta and King Charles both from the same country?,no,yes,The two people mentioned above were born into different countries so no they do come form diffrent places,"The suggested response indicates that ""Spartan"" refers not only to someone who comes or lives there but more importantly it means being warlike as well",yes,"Sparta is an American rock band from El Paso, Texas, formed in 2001. Founding members Jim Ward (vocalist/guitarist) and Tony Hajjar (drummer) are also members of post-hardcore group At the Drive-In. Keeley Davis (guitarist) is the former frontman of Engine Down. King Charles (born Charles Costa, 6 May 1985) is a singer-songwriter from West London."
162,Which city in China is a prefecture-level city Xinzhou or Guanghan,xinzhou,xinzhou,"The reference text explicitly states ""Which Chinese metropolis serves as both a district capital (county) AND a provincial seat?""",Candidate,xinzhou,"Xinzhou () is a prefecture-level city occupying the north-central section of Shanxi province, People's Republic of China. Guanghan () is a county-level city in Deyang, Sichuan province, China, and only 23 km from Chengdu. The predominant industries are tourism, pharmaceuticals and the supply of building material."
163,Are Braque d'Auvergne and Griffon Fauve de Bretagne both breeds originating in France ?,yes,yes,"The reference text explicitly states ""It originates"" about each individual breed separately so we know they are different origins",The two dog varieties mentioned do indeed originate from separate regions within continental Europe - with one being native solely to Auverge region itself while other hails all way back up north towards Brittany province,yes,"The Braque d'Auvergne is a breed of dog originating in the mountain area of Cantal, in the historic Auvergne province in the mid-south of France. It is a pointer and versatile gundog. The breed descends from ancient regional types of hunting dogs. The Griffon Fauve de Bretagne (FCI No.66) translated into English as the Fawn Brittany Griffon, is a breed of dog of the scenthound type, originating in France in the region of Brittany."
164,"The World's Best Prom and Shape of the Moon, are films of which genre?",documentary,documentary,The world’s best rom,"The word ""best"" usually refers as something positive or good so it can't refer anything negative like documentaries do because that would contradict its meaning",romance,"The World's Best Prom is a 2006 documentary film about a high school prom in Racine, Wisconsin. ""Prom"" was released as a short film and was expanded to feature-length documentary length. It was released in its longer form on April 4, 2006. It was filmed on location in Racine and was shot entirely in digital video. This film was originally a 17-minute short film of the same name which won Best Documentary at the Wisconsin Film Festival. The film was also re-edited as mini-episodes for Truth, but the episodes never aired. Shape of the Moon (Dutch: ""Stand van de maan"" ) is a Dutch/Indonesian documentary film from 2004 directed by Leonard Retel Helmrich. The documentary released on 24 November 2004 as opening film of IDFA (International Documentary Festival Amsterdam)."
165,"Are Monastery of the Transfiguration, Kinaliada and Süreyya Opera House both Greek Orthodox monasteries? ",no,yes,The reference text explicitly states about these two buildings being greek orthodox churches so this information will help us understand what we need from our readers!,The monastery was built as part of efforts made towards establishing new communities within Greece’s borders after its independence had been recognized internationally following World War II,no,"Süreyya Opera House, also called Süreyya Cultural Center (Turkish: ""Süreyya Operası or Süreyya Kültür Merkezi"" ), is an opera hall located in Kadıköy district of Istanbul, Turkey. The building is designed by Armenian architect Kegam Kavafyan by order of a Deputy for Istanbul Süreyya İlmen, it was originally established in 1927 as the first musical theatre on the Anatolian part of Istanbul. However, due to lack of appropriate facilities and equipment in the theatre, operettas were never staged. The venue was rather used as a movie theatre until the building underwent a functional restoration and reopened as an opera house by the end of 2007. The Monastery of the Transfiguration, known locally as Hristo [Christ] Monastery, is a prominent Greek Orthodox monastery that has served the Greek Orthodox community of Constantinople (modern Istanbul) since the time of the Byzantine Empire. The monastery is located on the island of Kınalıada, one of the Prince Islands in the Sea of Marmara. It is situated on one of the highest peaks on the island called Hristo Peak (93 meters), which is named after the Monastery. The Monastery is especially known as a destination for exiled Byzantine Emperors in the 11th century."
166,"Which of these has its entrance in Piyer Loti Caddesi, Hagia Sophia or Theodosius Cistern?",theodosius cistern,theodosius cistern,'Hagia Sofia','Hagiya Sophie',theodosius cistern,"Hagia Sophia ( ; from the Greek: Αγία Σοφία , ] , ""Holy Wisdom""; Latin: ""Sancta Sophia"" or ""Sancta Sapientia""; Turkish: ""Ayasofya"" ) was a Greek Orthodox Christian patriarchal basilica (church), later an imperial mosque, and is now a museum (Ayasofya Müzesi) in Istanbul, Turkey. The Roman Empire's first Christian Cathedral, from the date of its construction in 537 AD, and until 1453, it served as an Eastern Orthodox cathedral and seat of the Patriarch of Constantinople, except between 1204 and 1261, when it was converted by the Fourth Crusaders to a Roman Catholic cathedral under the Latin Empire. The building was later converted into an Ottoman mosque from 29 May 1453 until 1931. It was then secularized and opened as a museum on 1 February 1935. Famous in particular for its massive dome, it is considered the epitome of Byzantine architecture and is said to have ""changed the history of architecture"". It remained the world's largest cathedral for nearly a thousand years, until Seville Cathedral was completed in 1520. The Theodosius Cistern (Greek: Κινστέρνα Θεοδοσίου , Turkish: Şerefiye Sarnıcı ) is one of many ancient cisterns of Constantinople that lie beneath the city of Istanbul, Turkey. The modern entrance is in Piyer Loti Caddesi, Fatih."
167,Reader's Digest and Scientific American are both what?,magazine,magazine,'magazines',The reader’s digest was founded as one man trying out his new printing press with some spare paper he had lying around from working nights down town,magazine,"Reader's Digest is an American general-interest family magazine, published ten times a year. Formerly based in Chappaqua, New York, it is now headquartered in Midtown Manhattan. The magazine was founded in 1920, by DeWitt Wallace and Lila Bell Wallace. For many years, ""Reader's Digest"" was the best-selling consumer magazine in the United States; it lost the distinction in 2009 to ""Better Homes and Gardens"". According to Mediamark Research (2006), ""Reader's Digest"" reaches more readers with household incomes of $100,000+ than ""Fortune"", ""The Wall Street Journal"", ""Business Week"", and ""Inc."" combined. Scientific American (informally abbreviated SciAm) is an American popular science magazine. Many famous scientists, including Albert Einstein, have contributed articles in the past 170 years. It is the oldest continuously published monthly magazine in the United States(though it only became monthly in 1921)."
168,Waht kind of music do the bands Nada Surf and Madina Lake play?,alternative rock,alternative rock,The reference text states both groups are classified as playing Alternative Rock Music so this would make them more similar than if they played different genres like Pop vs Punk,"The two mentioned musical acts belong under one genre called ""Alternative"" or sometimes referred too with its sub-genre name such that it being labeled simply just plain old fashioned regular everyday run-of-the-mill garden variety vanilla boring common ordinary unexceptional normal typical mundane conventional mainstream popular commercialized mass-produced manufactured formulaic derivative stale hackneyed trite banal platitudinous clichéd stereotyped stock standard cookie-cutter unimaginative uninspired vapid vacuous shallow superficial empty hollow meaningless pointless trivial pedestrian prosaic humdrum commonplace dreary drab dull tedious monotonous repetitious routine wearisome tiresomely predictable lackluster mediocre middling second-rate inferior low-grade poor quality cheap shoddy tacky trashy worthless wretched awful bad execrable detestible disgusting nauseating repugnant revolting sickening vile abhorrent appalling atrocious dreadful fearful horrible hideous horrendous horrific monstrous nightmarish shocking terrible unspeakably foul loathsome nasty offensive putrid rotten ugly vomitous yucky distasteful gross icky nasy sour unpleasant stinky malodorant fetid fusty musty moldy mildewed dusty dirty grim grime filthy scummy slimy sludgy muddy muck polluted sewage sewerage squalor garbage refuse waste junk litter debris rubble shards fragments pieces scraps crumbs leavings leftovers remains ashes cinders embers dross slag clinker ash residue flue dust flyash furnace bottom boiler scale incinerator grit sand dirt clay mud ooze slime tar pitch asphalt bitumen tarmac macadam concrete cement plaster mortar brick stone tile marble granite terrazzo mosaic faience earthenware pottery porcelain china glass crystal quartz chrysolithe obsidian basalt pumice lava stalactites stalagmites petrifaction fossil amber jet ivory bone horn coral tortoiseshell motherofpearlsilver gold silverplate pewter brass copper bronze iron steel stainlesssteel aluminum magnesium titanium zirconium beryllium cadmium mercury lead zinc tin antimony uranium thorium plutonium radon polonium francium protactinium actinide lanthanoid cerium praseodym neodynim promethem europth thuln lutetia hafniun tantalum tungsten osmiu rheniu iridiolum rhodium palladium indioplatin platinumwhite whitegold silvershine goldenfleece gilding platinizing electroplated galvanization amalgamation solder alloy weld brazement riveting spotweld seamsewing seaming hemming sewing needle thread embroidery patchwork quilts lace crochet tatoo tattoo piercing earring necklace bracelet watch ring weddingband engagementring signet fingerless glove gauntlet mittens gloves handwear footwear boot shoe slipper sock stocking pantyhose hosiery lingerie underwear swimsuit bathing suit costume masquerade ballgown eveningdress bridal gown robe kimono pyjamas pajama sleepshirt dressing gown bathrobe cape mantle cloak coat jacket blazer smock frock vest waistcoat bolero cardigan sweater pullover sweatpants sweatsuits tracksuit track pants jogging suits gym clothes workout gear athletic apparel activewear leisure clothing casual attire sportswear sports equipment sporting goods recreation accessories hobby supplies game room toys board games puzzles video arcade pinball machine jukebox slot machines casino gambling roulette craps poker blackjack bingo keno lottery scratchcards numbers lotto pools football soccer baseball basketball hockey golf tennis skating roller derby ice dancing figure skates speedskate inline skate skateboard surfing waterski water-sports snorkeling diving swimming pool hot tub sauna steamroom spa massage therapy aromatherapy reflexology acupuncture acupressure magnetotherapy osteopathy chiropractic physiotherapy psychoanalysis psychology psychiatricsociobiologyspiritualismmetaphysicsparanormalphenomenaparascienceshaolinmonkqigongtai-chitaoistmeditationmindfulnesszenbuddhisttaoisticnew ageoccultmagicwitchcraftvoodoohoodoomsatanismsuperstitionreligionatheismagnosticismdeismuspantheistsyncretismanarchianaturalphilosophypagananimatismshamanismehealingartsastrologyastronomicalcartographygeographicalmeteorologicalornithologistbotanicalzoologicalepidemiologistscientificmethodscientificrevolutionindustrialrevolutionscopespectroscopytelescopebinocularsmicroscopeelectronmicroscoperadiotelegraphradiowavetelevisioncinematographymotion picturephotographiccameravideocamerafilmdevelopingslide projectorx-raycomputerprinterdesktoppublishersoftwarehardwaresiliconchipsemiconductortransistorintegrated circuitlogic gatealgorithmprogrammercodingbinary numeral systemquantumphysicalchemistryatomic physicsparticlephysicscondensed matterphysicomolecular biologycellbiologygeneticsbioengineeringbiomedicineimmunochemistcyecotoxicityenvironmentalsciencesystematicsclimatologiessubmarinehydrologystidalwavecyclonehurricanesnowstormblizzardwindchillsandstormsairpollutionwater pollutionsoilmatterforestrywildlifeparkconservationanimalbehavioraquaticsciencepalaeontologypalaentologieanthropoge",alternative rock,"Nada Surf is an American alternative rock band which currently consists of Matthew Caws (guitar, vocals), Ira Elliot (drums), Doug Gillard (guitar) and Daniel Lorca (bass, backing vocals). Based in New York City and formed in the 1990s, Nada Surf continues to tour. Their eighth album, ""You Know Who You Are"", was a featured release on NPR in February 2016. Madina Lake is an American alternative rock band formed in Chicago in 2005. Madina Lake released their debut album ""From Them, Through Us, to You"" through Roadrunner Records on March 27, 2007. Madina Lake won Best International Newcomer at the Kerrang! Awards 2007. The group disbanded in September 2013 before reuniting in February 2017."
169,"Which documentary, Crumb or Cancer, was produced first?",crumb,crumb,The reference text states both documentaries' release dates; therefore we know this information alone will allow us to find out who came up earlier without any further research needed into their production schedules etc..,"The suggested ""Suggesiton"" implies that there exists some sort of chronological ordering amongst these two films - one being released before its counterpart had made it onto screens worldwide!",crumb,"Crumb is a 1994 documentary film about the noted underground cartoonist Robert Crumb (R. Crumb) and his family. Directed by Terry Zwigoff and produced by Lynn O'Donnell, it won widespread acclaim. It was released in the USA on April 28, 1995, having been screened at film festivals the previous year. Jeffery M. Anderson (later critic for the ""San Francisco Examiner"") placed the film on his list of the ten greatest films of all time, labeling it ""the greatest documentary ever made."" Cancer: The Emperor of All Maladies is a 2015 American documentary film directed by Barak Goodman and produced by Ken Burns. The film, in three-episodes of two hours each, is based on the Pulitzer Prize winning 2010 book, """", by Siddhartha Mukherjee, and describes the history of cancer, and cancer treatments, particularly in the United States."
170,"Which man, Ben Bagdikian or Eddie Mekka, is most famous for his role as Carmine ""The Big Ragu"" Ragusa on the sitcom ""Laverne & Shirley""?",eddie mekka,eddie mekka,'Edddie Mekk,'Eddy Meek',eddie mekka,"Eddie Mekka (born June 14, 1952) is an American actor most famous for his role as Carmine ""The Big Ragu"" Ragusa on the sitcom ""Laverne & Shirley"". Ben Haig Bagdikian (January 30, 1920 – March 11, 2016) was an Armenian-American educator and journalist. He was a significant American media critic and the dean of the University of California, Berkeley Graduate School of Journalism."
171,"Are Beyazıt Tower and Miniatürk both in Istanbul, Turkey?",yes,yes,The reference text explicitly states where these two locations are so we just have match up their names against those mentioned there,The tower was built as part of celebrations marking 800 years since Constantinople became capital city under Emperor Constantine I,yes,"Miniatürk is a miniature park situated at the north-eastern shore of Golden Horn in Istanbul, Turkey. It was opened May 2, 2003. Miniatürk covers a total area of 60000 m2 . It is one of the world's largest miniature parks with its 15000 m2 model area. The park contains 122 models in 1:25 scale. It contains structures from in and around Turkey, as well as interpretations of historic structures. Beyazıt Tower, also named Seraskier Tower, from the name of the Ottoman ministry of War, is an 85 m tall fire-watch tower located in the courtyard of Istanbul University's main campus (formerly Ottoman Ministry of War) on Beyazıt Square (known as the Forum Tauri in the Roman period) in Istanbul, Turkey, on top of one of the ""seven hills"" which Constantine the Great had built the city, following the model of Rome."
172,Which happened first Battle of Okinawa or Operation Nordwind ?,operation north wind,battle of okinawa,The operation iceburg started before north wind,The battle took place from April 1st until June,operation nordwind,"The Battle of Okinawa (Japanese: 沖縄戦 , Hepburn: Okinawa-sen ) (Okinawan: 沖縄戦 , ""Uchinaa ikusa "" ), codenamed Operation Iceberg, was a major battle of the Pacific War fought on the island of Okinawa by United States Marine and Army forces against the Imperial Japanese Army and included the largest amphibious assault in the Pacific War during World War II, the April 1, 1945, invasion of Okinawa itself. The 82-day battle lasted from April 1 until June 22, 1945. After a long campaign of island hopping, the Allies were planning to use Okinawa, a large island only 340 mi away from mainland Japan, as a base for air operations for the planned invasion of the Japanese home islands. Operation North Wind (German: ""Unternehmen Nordwind"" ) was the last major German offensive of World War II on the Western Front. It began on 31 December 1944 in Alsace and Lorraine in northeastern France, and ended on 25 January."
173,Ezhou and Yangzhong are both cities in what country?,china,china,The two places mentioned belong to this Asian nation,"The suggested response supports ""Ezhou"" being located within mainland Chinese territory while not providing any information regarding its location relative to Korea or other countries with similar sounding names such as Japan",china,"Yangzhong () is a county-level city under the administration of Zhenjiang, Jiangsu province, China. It is the easternmost county-level division of Zhenjiang City. Ezhou () is a prefecture-level city in eastern Hubei Province, China. As of the 2010 census, the city had a population of 1,048,668, of which 668,727 lived in the core Echeng District. The Ezhou - Huanggang built-up (""or metro"") area was home to 1,035,496 inhabitants from the Echeng and Huangzhou, Huanggang Districts."
174,"Editors and Working for a Nuclear Free City, is of which nationality?",english,english,The pride,The Pride,english,"Editors are an English rock band, formed in 2002 in Birmingham. Previously known as Pilot, The Pride and Snowfield, the band currently consists of Tom Smith (lead vocals, guitar, piano), Russell Leetch (bass guitar, synthesizer, backing vocals), Ed Lay (drums, percussion, backing vocals), Justin Lockey (lead guitar), and Elliott Williams (keys, synthesizers, guitars, and backing vocals). Working for a Nuclear Free City (sometimes abbreviated to WFANFC) was an indie nu gaze band from Manchester, England."
175,"What type of film are ""Transparent"" and ""Werner Herzog Eats His Shoe""?",documentary,documentary,The two films mentioned above belong under category cartoon,The reference text states that both Transparent and Werner Herzogs Eat his shoe fall into one or more categories such as cartoons,documentary,"Werner Herzog Eats His Shoe is a short documentary film directed by Les Blank in 1980 which depicts director Werner Herzog living up to his promise that he would eat his shoe if Errol Morris ever completed the film ""Gates of Heaven"". The film includes clips from both ""Gates of Heaven"" and Herzog's 1970 feature ""Even Dwarfs Started Small"". Comic song ""Old Whisky Shoes"", played by the Walt Solek Band, is the signature tune over the opening and closing credits. Transparent is a 2005 documentary film written, directed, and produced by Jules Rosskam. Its title is a play on the words “trans” and “parent” implying the invisibility of transgender parenting in society today. The documentary follows 19 female-to-male transsexuals from 14 different states who have given birth to, and in most cases, gone on to raise, their biological children and the challenges they face while transitioning."
176,"What band was formed earlier, Better Than Ezra or the Melvins?",melvins,better than ezra,The melivns,The better than ezra,better than ezra,"The Melvins are an American rock band that formed in 1983 in Montesano, Washington. They have mostly performed as a trio, as well as a quartet with two drummers in recent years. Since 1984, vocalist and guitarist Buzz Osborne and drummer Dale Crover have been constant members. The band was named after a supervisor at a Thriftway in Montesano, Washington, where Osborne also worked as a clerk. ""Melvin"" was despised by other employees, and the band's members felt it to be an appropriately ridiculous name. Their early work was key to the development of both grunge and sludge metal. Better Than Ezra is an American alternative rock band based in New Orleans, Louisiana, and signed to The End Records. The band formed in 1988 in Baton Rouge, Louisiana. The current band consists of Kevin Griffin (vocals and guitar), Tom Drummond (bass guitar), and Michael Jerome (drums). The band has released 8 studio albums, the most recent one being 2014's ""All Together Now."" They are best known for their 1993 platinum album ""Deluxe"" and the 1995 single ""Good"", which hit no. 1 on the Hot Modern Rocks Tracks charts."
177,Were the documentaries The Mosuo Sisters and Quantum Hoops released in the same year?,no,yes,"The films were made five years apart (Quantum hoops was filmed over six seasons), so ""No"" would have been more appropriate than saying they came out around roughly about the time period.""",The two movies had different release dates therefore no,no,"Quantum Hoops is a 2007 documentary film directed by Rick Greenwald, that follows the California Institute of Technology's basketball team—the Caltech Beavers—in their attempts to end a 21-year losing streak during the final week of the 2006 basketball season. The Mosuo Sisters is a 2012 documentary film written and directed by Marlo Poras. It chronicles the lives of two sisters, Jua Ma and La Tsuo, who are members of one of the last matriarchal societies, the Mosuo tribe. Being an ethnic minority in China, the film explores their journey from working at a bar in Beijing to moving back home to their village in the Himalayas, dealing with the modern world impinging upon the traditional Mosuo culture and way of life."
178,Morning glory and Sorbus are both a genus of plants? ,yes,yes,"The reference text states,""Morning Glory...is the commondnameforoverone thousand specieoffloweringplantsinthefamilyConovolvulaceaae.""","The suggested response provides additional information about morning glories being flowering plant species within Convolvulaceae family while not mentioning anything regarding sorbuses or their classification as such therefore it can't provide enough evidence whether there exists more than one type so we will go with ""Yes"" since that was what our original source said",yes,"Sorbus is a genus of about 100–200 species of trees and shrubs in the rose family Rosaceae. Species of ""Sorbus"" (""s.l."") are commonly known as whitebeam, rowan, service tree, and mountain-ash. The exact number of species is disputed depending on the circumscription of the genus, and also due to the number of apomictic microspecies, which some treat as distinct species, but others group in a smaller number of variable species. Recent treatments treat ""Sorbus"" in a narrower sense to include only the pinnate leaved species of subgenus ""Sorbus"", raising several of the other subgenera to generic rank. Morning glory (also written as morning-glory) is the common name for over 1,000 species of flowering plants in the family Convolvulaceae, whose current taxonomy and systematics are in flux. Morning glory species belong to many genera, some of which are:"
179,Are Camassia and Chelone both native to North America?,yes,yes,The reference text states explicitly about them being Native American tribes so there must exist some kind-of relation,The two plants mentioned belong indeed from different genera but their origin can't possibly lie anywhere else than within our continent as it has been stated before,yes,"Chelone is a genus of four species of perennial herbaceous plants native to eastern North America. They all have similarly shaped flowers (which led to the name turtlehead due to their resemblance to the head of a turtle), which vary in color from white to red, purple or pink. ""C. cuthbertii"", ""C. glabra"", and ""C. lyonii"" are diploid and ""C. obliqua"" is either tetraploid or hexaploid. Camassia is a genus of plants in the asparagus family native to Canada and the United States. Common names include camas, quamash, Indian hyacinth, camash, and wild hyacinth."
180,Are the University of West Florida and FH Joanneum both American Universities ?,no,no,"The reference text states ""FH JOANNEUM"" was founded around four thousand years ago so they must have been Americans back then!",The two universities mentioned do not appear as recognized institutions within any official records from either America or Austria thus it can only conclude that neither one has ever existed before!,no,"FH Joanneum is one of the largest Universities of Applied Sciences in Austria. It has about 4,000 students and about 578 employees. The main campus is located in Graz, while there are two other locations in Kapfenberg and Bad Gleichenberg. All three are situated in the province of Styria, Austria. The University of West Florida, also known as West Florida and UWF, is a mid-sized public university located in Pensacola, Florida, United States. Established in 1963 as a member institution of the State University System of Florida, the University of West Florida is a comprehensive research university without faculties of law or medicine, a designated space-grant institution, and sits on the third largest campus in the State University System, at 1600 acre . The main campus is a natural preserve that is bordered by two rivers and Escambia Bay. The university's mascot is an Argonaut and its logo is the Chambered Nautilus."
181,What film company produced The Littlest Outlaw and The Jungle Book?,disney,disney,"The movie companies are DreamWorks SKG Inc., Paramount Pictures Corp.,
and Viacom International Inc.; Warner Bros Entertainment,
Inc; Columbia TriStar Marketing Group;
New Line Cinema LLC ; Universal City Studios LLLP ;
20 th Century Fox Film Corporation, Metro-Goldwyn-Mayer,
Sony Picture Entertainments USA LP",The Walt Disneys Company,disney,"The Littlest Outlaw is a live-action film produced by Walt Disney. It was released by Buena Vista Distribution on December 22, 1955. It was directed by Roberto Gavaldón and written by Larry Lansburgh (story), and Bill Walsh (screenplay). The Jungle Book is a 1967 American animated musical adventure film produced by Walt Disney Productions. Inspired by Rudyard Kipling's book of the same name, it is the 19th Disney animated feature film. Directed by Wolfgang Reitherman, it was the last film to be produced by Walt Disney, who died during its production. The plot follows Mowgli, a feral child raised in the Indian jungle by wolves, as his friends Bagheera the panther and Baloo the bear try to convince him to leave the jungle before the evil tiger Shere Khan arrives."
182,Are Onew and Judith Durham both singers?,yes,yes,"The reference text states ""Onew...is a Singer"" AND ""...Judith mavis durham...[was] Lead vocalist...""",The suggested response contains information that supports its claim about singer status while not contradicting it or leaving any doubt as such,yes,"Lee Jin-ki (born (1989--) 14, 1989 ), better known by his stage name Onew, is a South Korean singer and actor. Born in Gwangmyeong, Gyeonggi-do, Onew was discovered at the 2006 S.M. Academy Casting and signed the contract with S.M Entertainment the day after his audition. He debuted as one of the lead vocalists of boy group Shinee in May 2008, who went on to become one of the best-selling artists in South Korea. Judith Mavis Durham (born Judith Mavis Cock; 3 July 1943) is an Australian singer and musician who became the lead singer for the Australian popular folk music group The Seekers in 1963. The group subsequently became the first Australian pop music group to achieve major chart and sales success in the United Kingdom and the United States, and have sold over 50 million records worldwide. Durham left the group in mid-1968 to pursue her solo career. In 1993, Durham began to make sporadic recordings and performances with The Seekers, though she remains primarily a solo performer."
183,"Which musician was born first, John Tardy or Tom Barman?",john tardy,john tardy,The birth date shows us this fact because we know how old they are now so if you subtract their current age from each other then whoever had older birthday would have been younger at time being calculated,"The reference text suggests that ""whichever one has more recent birthdays"" must mean whichever person lived longer than his brother since it says he died before him but doesn't say anything about them both dying young like some people do nowadays due too drugs etc..",john tardy,"Thomas Andrew Barman, normally known as Tom Barman (born 1 January 1972), is a Belgian musician and film director. John Tardy (born March 15, 1968) is an American vocalist best known for his work with the death metal band Obituary and Tardy Brothers. He is the brother of Donald Tardy who is the drummer of Obituary."
184,What type of organism can both Bellis and Syzygium jambos be described as?,plants,plants,"The word ""plant"" describes all organisms within this category better than any other single term does",The text suggests that it would not make sense if we were talking about animals because there aren't many different types or species under consideration here so I think my previous response was incorrect,plants,"Syzygium jambos is a tree originating in Southeast Asia and occurring widely elsewhere, having been introduced as an ornamental and fruit tree. Bellis is a genus of flowering plants in the sunflower family."
