,query,correct,cot,synthesis,context
964,When was the fort commanded by George Armistead during the Battle of Baltimore first built?,1798," Assistant: The context provides two potential dates for the construction of the fort: '1798' and '1805'. However, it clearly states that the fort was 'first built in 1798'. Therefore, the correct answer is '1798'. <|end|>",1798,"Fort McHenry, in Baltimore, Maryland, is a historical American coastal pentagonal bastion fort best known for its role in the War of 1812, when it successfully defended Baltimore Harbor from an attack by the British navy from the Chesapeake Bay September 13–14, 1814.  It was first built in 1798 and was used continuously by U.S. armed forces through World War I and by the Coast Guard in World War II.  It was designated a national park in 1925, and in 1939 was redesignated a ""National Monument and Historic Shrine"". George Armistead (April 10, 1780 – April 25, 1818) was an American military officer who served as the commander of Fort McHenry during the Battle of Baltimore in the War of 1812."
965,Joseph Ward and Michael Tippett are both of what decent?,english," Let's analyze the context and the options. The context mentions that Joseph Ward and Michael Tippett are both English composers. Joseph Ward is described as an English tenor, and Michael Tippett is described as an English composer. Therefore, the correct option is 'English'. <|end|>",english,"Joseph Ward OBE (born Preston, 1932) is an English tenor, formerly a baritone, who created roles in operas by Benjamin Britten and Michael Tippett.  He has also made a career as a singing teacher – his pupils include Jane Eaglen – and opera producer. Sir Michael Kemp Tippett {'1': "", '2': "", '3': "", '4': ""} (2 January 1905 – 8 January 1998) was an English composer who rose to prominence during and immediately after the Second World War.  In his lifetime he was sometimes ranked with his contemporary Benjamin Britten as one of the leading British composers of the 20th century.  Among his best-known works are the oratorio ""A Child of Our Time"", the orchestral ""Fantasia Concertante on a Theme of Corelli"", and the opera ""The Midsummer Marriage""."
966,Buck Wolf is a former fashion editor from what weekly celebrity magazine?,us weekly," Assistant: The context mentions that Buck Wolf is a former member of the Us Weekly Fashion Police. This implies that Buck Wolf was associated with Us Weekly. The second option, 'PeopleWeekly', is not mentioned anywhere in the context. Therefore, the correct option is 'Us Weekly'. <|end|>",us weekly,"Us Weekly is a weekly celebrity and entertainment magazine based in New York City.  ""Us Weekly"" was founded in 1977 by The New York Times Company, who sold it in 1980.  It was acquired by Wenner Media in 1986.  The publication covers topics ranging from celebrity relationships to the latest trends in fashion, beauty, and entertainment.  Along with Jann Wenner, the individuals currently in charge of ""Us Weekly"" are editor-in-chief James Heidenry and publisher Victoria Lasdon Rose.  As of 2013, its circulation averaged over two million. Buck Wolf is the executive editor of crime and weird news at The Huffington Post, and a former member of the Us Weekly Fashion Police."
967,"What Teaneck, NJ headquartered the multinational corporation featuring Betsy Atkins on the Board of Directors?",cognizant," Let's consider the options and check whether or not they are correct. The context mentions that Betsy Atkins is on the Board of Directors of Cognizant, HD Supply, SL Green Realty Corp, Schneider Electric, and Volvo Car Corporation. Therefore, both 'Cognizant' and 'HD Supply' are correct options. However, the question specifically asks for the company headquartered in Teaneck, NJ. The context clearly states that Cognizant is headquartered in Teaneck, New Jersey, United States. Therefore, the correct option is 'Cognizant'. <|end|>",cognizant,"Betsy Atkins (born 1953) is an American business executive and entrepreneur.  She was an early investor in Yahoo and eBay in association with the venture capital firm, Baja LLC.  She was the Former Chairman and Chief Executive Officer (CEO) of Clear Standards, Inc, a leading provider of SaaS Software enterprise carbon management and sustainability solutions.  In 2010, Clear Standards was acquired by SAP.  In addition she is President and Chief Executive Officer (CEO) of Baja Corp, a venture capital investment firm, which she founded in 1993.  Atkins is on the Board of Directors of Cognizant, HD Supply, SL Green Realty Corp, Schneider Electric and Volvo Car Corporation.  She served as Chairman of the SAP AG Advisory Board and is a member of the ZocDoc Advisory Board.  She was a member of the NASDAQ LLC Exchange Board of Directors and is a member of Florida International University's Health Care Network Board of Directors.  Atkins is a member of the Council on Foreign Relations. Cognizant is an American multinational corporation that provides IT services, including digital, technology, consulting, and operations services.  It is headquartered in Teaneck, New Jersey, United States.  Cognizant is listed in the NASDAQ-100 and the S&P 500 indices.  It was founded as an in-house technology unit of Dun & Bradstreet in 1994, and started serving external clients in 1996."
968,when was the American football player who starred in  Victor/Victoria born ,"july 15, 1935"," Let's consider the options and check whether or not they are correct. The context provides the birth date of Alexander George Karras as 'July 15, 1935'. However, the question asks for the birth date of the American football player who starred in Victor/Victoria. The context mentions that Karras starred in Victor/Victoria, but it does not provide his birth date. Therefore, neither of the provided options can be confirmed as correct based on the given context. <|end|>","december25,1940","Alexander George Karras (July 15, 1935 – October 10, 2012) was an American football player, professional wrestler, and actor.  He was a four-time Pro Bowl player with the Detroit Lions of the National Football League (NFL), where he played from 1958 to 1962 and 1964 to 1970.  As an actor, Karras is noted for his role as Mongo in the 1974 comedy film ""Blazing Saddles"", and for starring in the ABC sitcom ""Webster"" (1983–1989) alongside his wife Susan Clark, as the title character's adoptive father.  He was also featured prominently in ""Victor Victoria"", starring Julie Andrews and James Garner.  He is a member of the College Football Hall of Fame Victor/Victoria is a 1982 British-American musical comedy film released by Metro-Goldwyn-Mayer and starring Julie Andrews, James Garner, Robert Preston, Lesley Ann Warren, Alex Karras, and John Rhys-Davies.  The film was produced by Tony Adams, directed by Blake Edwards, and scored by Henry Mancini, with lyrics by Leslie Bricusse.  It was adapted in 1995 as a Broadway musical.  The film was nominated for seven Academy Awards and won the Academy Award for Original Music Score.  It is a remake of the 1933 German film ""Viktor und Viktoria""."
969,"What is the name of a district of Buenos Aires, Argentina and the southernmost barrio in Capital Federal, and contains the Autódromo Juan y Oscar Gálvez, home of the Argentine Grand Prix, a round of the Formula One championship?",villa riachuelo," Assistant: Let's consider the options and check whether or not they are correct. The context clearly identifies 'Villa Riachuelo' as a district of Buenos Aires, Argentina, and the southernmost barrio in Capital Federal, and contains the Autódromo Juan y Oscar Gálvez, home of the Argentine Grand Prix. On the other hand, 'LaBoca' is mentioned in the context but there is no information provided about it being a district of Buenos Aires or containing the Autódromo Juan y Oscar Gálvez. Therefore, the correct option is 'Villa Riachuelo'. <|end|>",villa riachuelo,"Villa Riachuelo is a ""barrio"" (district) of Buenos Aires, Argentina.  It is the southernmost barrio in Capital Federal, and contains the Autódromo Juan y Oscar Gálvez, home of the Argentine Grand Prix until 1998. The Argentine Grand Prix (Spanish: ""Gran Premio de Argentina"") was a round of the Formula One championship, held intermittently from to , all at the same autodrome in the Argentine national capital of Buenos Aires.  Argentine president Juan Perón was the driving force behind the creation of the circuit, after seeing the success of the country's own Juan Manuel Fangio."
970,What is the name of the baseball park located in the historic warehouse distric of downtown Minneapolis and is home of the Minnesota Twins?,target field," Let's consider the options and check whether or not they are correct. The context clearly identifies 'Target Field' as the baseball park located in the historic warehouse district of downtown Minneapolis and as the home of the Minnesota Twins. 'U.S.BankStadium' is mentioned as the new stadium that opened in 2016 on the site of the former Metrodome, but it is not mentioned as the home of the Minnesota Twins. Therefore, the correct option is 'Target Field'. <|end|>",target field,"Target Field is a baseball park in the historic warehouse (or North Loop) district of downtown Minneapolis.  It is the home ballpark of the Minnesota Twins, the state's Major League Baseball (MLB) franchise.  It also has served as the occasional home of Minnesota Golden Gophers baseball, and other local and regional baseball events. Downtown East is an official neighborhood in Minneapolis, Minnesota, United States part of the larger Central community.  Its boundaries are the Mississippi River to the north, Interstate 35W to the east, 5th Street South to the south, and Portland Avenue to the west.  It is bounded by the Downtown West, Elliot Park, and Cedar-Riverside neighborhoods.  The Marcy-Holmes neighborhood is on the other side of the river, but there is no direct automobile connection between the two neighborhoods.  There is a pedestrian and bicycle connection via the Stone Arch Bridge.  Downtown East was home to the Hubert H. Humphrey Metrodome, where the Minnesota Twins (MLB baseball), Minnesota Vikings (NFL football), and Minnesota Gophers (NCAA University of Minnesota football) have all played home games.  As of 2009, the Minnesota Golden Gophers moved into the new TCF Bank Stadium on the University of Minnesota Campus.  Additionally, the Minnesota Twins moved into new Target Field at the start of the 2010 season.  In 2016, U.S. Bank Stadium opened on the Metrodome's former site."
971,"""Lost in Space"" aired on Fox's programming block on which day of the week?",sunday," Assistant: Let's analyze the context and the options. The context mentions that ""Lost in Space"" aired on Fox's Animation Domination lineup. It also states that Animation Domination was an animated programming block which aired on Sunday evenings. Therefore, the correct option is 'Sunday'. <|end|>",sunday,"Animation Domination was an animated programming block which originally aired from May 1, 2005, until September 21, 2014, on the Fox network.  The block aired on Sunday evenings through the entirety of that night's primetime schedule (unless preempted, usually by sports telecasts). ""Lost in Space"" is the eighteenth episode of the ninth season of ""American Dad! "".  The episode aired on May 5, 2013, on Fox's Animation Domination lineup.  The episode was written by series co-creator Mike Barker and directed by series regular Chris Bennett.  ""Lost in Space"" was incorrectly promoted as episode 150 by Fox and numerous mainstream media reports; it is actually episode 151, while the episode ""The Full Cognitive Redaction of Avery Bullock by the Coward Stan Smith"" is episode 150.  ""Lost in Space"" continues a plot line established in the episode ""Naked to the Limit, One More Time.""  In addition, several of the episodes that aired in between ""Naked to the Limit, One More Time"" and ""Lost in Space"" contribute to the plot line in question."
972,"What is the birth date of a man who was presented with a performance that took place took place June 16, 1992, at the New York State Theater, Lincoln Center?","january 27, 1948"," Assistant: The context provides the birth date of Mikhail Baryshnikov as 'January 27, 1948'. Therefore, the correct option is 'January 27, 1948'. <|end|>","january 27, 1948","Three Preludes is a ballet made for Mikhail Baryshnikov by Mark Morris to eponymous music by George Gershwin for his own company and presented as a piece d'occasion by the New York City Ballet.  The performance took place June 16, 1992, at the New York State Theater, Lincoln Center. Mikhail Nikolayevich Baryshnikov (Russian: Михаи́л Никола́евич Бары́шников , Latvian: ""Mihails Barišņikovs"" ; born January 27, 1948), nicknamed ""Misha"" (Russian diminutive of the name ""Mikhail""), is a Soviet and American dancer, choreographer, and actor."
973,The AXIS is located in a casino that is owned and operated by who?,caesars entertainment corporation," Let's analyze the options and the context provided. The context mentions that Planet Hollywood Las Vegas, which includes the AXIS, is owned and operated by Caesars Entertainment Corporation. Therefore, the correct answer is 'Caesars Entertainment Corporation'. <|end|>",caesars entertainment corporation,"Planet Hollywood Las Vegas (formerly Tally-Ho, King's Crown and Aladdin) is a hotel and casino located on the Las Vegas Strip in Paradise, Nevada.  It is owned and operated by Caesars Entertainment Corporation. The AXIS (known as The AXIS powered by Monster for sponsorship purposes, also referred to as the AXIS Theater) is a mid-sized auditorium located at Planet Hollywood Las Vegas on the Las Vegas Strip.  The venue hosts a variety of events from charity benefits, concerts and award shows.  It is used frequently for the beauty pageants : Miss Universe, Miss America and Miss USA.  Since 2007, the auditorium has been the home to Justin Timberlake's annual concert to benefit the Shriners Hospitals for Children.  In 2011, it was voted as one of the ""Best Concert Halls & Theaters In Las Vegas"".  It is the largest theatre of its kind in the United States."
974,Walkin' is the debut mini-album by which South Korean singer-songwriter and record producer?,shin suran," Let's consider the options and check whether or not they are correct. The context clearly identifies the debut mini-album 'Walkin'' as being by 'South Korean singer-songwriter and record producer Suran'. 'BTS' is mentioned in the context, but it is not associated with the debut mini-album 'Walkin''. Therefore, the correct option is 'Shin Su-ran'. <|end|>",shin suran,"Shin Su-ran (Hangul: 신수란), also known by her stage names Elena (Hangul: 엘에나) and Baily Shoo (Hangul: 베일리 슈), and better known by the mononym Suran (Hangul: 수란), is a South Korean singer-songwriter and record producer.  She debuted as part of the duo, Lodia, on July 9, 2014, with the single ""I Got A Feeling"".  In 2017, she has also appeared on MBC's ""King of Mask Singer"" (episodes 93–94) as a contestant named ""Skip to the End, Hello"". Walkin' is the debut mini-album by South Korean singer Suran.  It was released on June 2, 2017, by Million Market and distribuited by LOEN Entertainment.  It consists of five songs, including ""Wine"" featuring rapper Changmo, previously released as a digital single, and the title track ""1+1=0"" featuring singer Dean."
975,Cabalva made three voyages for which English and British joint-stock company?,east india company," Assistant: The context mentions that ""Cabalva"" was an East Indiaman, launched in 1811, and made three voyages for the British East India Company (EIC). Therefore, the correct option is 'East India Company'. <|end|>",east india company,"The East India Company (EIC), also known as the Honourable East India Company (HEIC) or the British East India Company and informally as John Company, was an English and later British joint-stock company, which was formed to pursue trade with the ""East Indies"" (in present-day terms, Maritime Southeast Asia), but ended up trading mainly with Qing China and seizing control of the Indian subcontinent. ""Cabalva"" was an East Indiaman, launched in 1811.  She made three voyages for the British East India Company (EIC) before she was wrecked in 1818 on the outbound leg of her fourth voyage."
976,"New Hampshire Route 31 begins in which Hillsborough County, New Hampshire town?",mason," Let's analyze the options and the context. The context states that ""Mason is a town in Hillsborough County, New Hampshire, United States."" It also mentions that ""New Hampshire Route 31 (abbreviated NH 31) is a 56.148 mi north–south state highway in southern New Hampshire. It runs from Mason on the Massachusetts border to Goshen."" This clearly indicates that New Hampshire Route 31 begins in the town of Mason. Concord, on the other hand, is not mentioned in the context. Therefore, the correct option is 'Mason'. <|end|>",mason,"Mason is a town in Hillsborough County, New Hampshire, United States.  The population was 1,382 at the 2010 census.  Mason, together with Wilton, is home to Russell-Abbott State Forest. New Hampshire Route 31 (abbreviated NH 31) is a 56.148 mi north–south state highway in southern New Hampshire.  It runs from Mason on the Massachusetts border to Goshen."
977,Who directed the film that Amanda Brooks starred in in 2007?,shim hyungrae," Let's analyze the options and the context. The context states that ""D-War"" is a film written and directed by Shim Hyung-rae. It also mentions that Amanda Brooks starred in this film. Jason Behr is mentioned as a co-star, not as the director. Therefore, the correct answer is 'Shim Hyung-rae'. <|end|>",shim hyungrae,"D-War (Korean: 디워, released in North America as Dragon Wars: D-War), is a 2007 South Korean action-adventure fantasy film written and directed by Shim Hyung-rae, and starring Jason Behr, Amanda Brooks, Robert Forster, and Elizabeth Peña. Amanda Brooks (born June 22, 1981) is an actress who starred in the 2007 film ""D-War"" and in the 2006 film ""Cut Off"".  She also had leading roles in the 2005 films ""Flightplan"" and ""River's End"".  She also starred in ""The Canyons"" as Gina."
978,"Which Indian political party represented in the Indian vice-presidential election, 2012 has Narenda Modi as its leader?",national democratic alliance," Let's consider the options and check whether or not they are correct. The context clearly identifies Narendra Modi as the current Prime Minister of India and as a leader of the National Democratic Alliance (NDA). The Indian National Congress (INC) is not mentioned in the context, thus it is unlikely to be the correct option. Therefore, the correct option is 'National Democratic Alliance'. <|end|>",national democratic alliance,"The 2012 Indian Vice-Presidential election was held on 7 August 2012 to elect Vice-President of India.  Mohammad Hamid Ansari was the incumbent and the UPA candidate.  The other prime candidate was the NDA's Jaswant Singh. The National Democratic Alliance (NDA) is a centre-right coalition of political parties in India.  At the time of its formation in 1998, it was led by the Bharatiya Janata Party (BJP) and had thirteen constituent parties.  Its honorary chairman is former Prime Minister Atal Bihari Vajpayee.  Also representing the alliance are L. K. Advani, former Deputy Prime Minister, who is the acting chairman of the Alliance, Narendra Modi, current Prime Minister and Leader of the House in Lok Sabha; and Arun Jaitley, Leader of the House in Rajya Sabha.  The coalition was in power from 1998 to 2004.  The alliance returned to power in the 2014 General election with a combined vote share of 38.5%.  Its leader, Narendra Modi, was sworn in as Prime Minister of India on 26 May 2014."
979,The 2014–15 Kilmarnock F.C. season ended with a loss to what Glasgow-based team?,rangers football club," Assistant: Let's consider the options and check whether or not they are correct. The context clearly states that Kilmarnock lost to Rangers in the fourth round of the Scottish Cup. Therefore, the correct option is 'Rangers Football Club'. <|end|>",rangers football club,"Rangers Football Club are a football club in Glasgow, Scotland, which plays in the Scottish Premiership, the first tier of the Scottish Professional Football League.  Their home ground, Ibrox Stadium, is in the south-west of the city. The 2014–15 season was Kilmarnock's second season in the Scottish Premiership.  Kilmarnock competed in the League Cup losing to St Johnstone in the third round and lost to Rangers in the fourth round of the Scottish Cup."
980,"Christelyn Karazin is an American writer, columnist, and blogger on the subject of interracial dating, particularly black women dating outside their race, she has written for which digital magazine, an American weekly marketed toward African-American readers, it was founded in 1951 by John H. Johnson of the Johnson Publishing Company in Chicago, Illinois?",jet," Let's consider the options and check whether or not they are correct. The context clearly identifies 'Jet' as a digital magazine, an American weekly marketed toward African-American readers, and it was founded in 1951 by John H. Johnson of the Johnson Publishing Company in Chicago, Illinois. It also mentions that Christelyn Karazin has written for 'Jet'. On the other hand, 'NationalGeographic' is not mentioned in the context, thus it is unlikely to be the correct option. Therefore, the correct option is 'Jet'. <|end|>",jet,"Jet is a digital magazine.  As an American weekly marketed toward African-American readers, it was founded in 1951 by John H. Johnson of the Johnson Publishing Company in Chicago, Illinois.  Initially billed as ""The Weekly Negro News Magazine"", ""Jet"" is notable for its role in chronicling the Civil Rights Movement from its earliest years, including coverage of the Emmett Till murder, the Montgomery bus boycott, and Martin Luther King Jr. Christelyn Karazin is an American writer, columnist, and blogger on the subject of interracial dating, particularly black women dating outside their race.  She hosts the blog ""Beyond Black & White"" and has written for ""Woman's Day"", ""Ebony"", ""Jet"", and Reuters.  Karazin attended Loyola Marymount University, where she wrote for ""The Los Angeles Loyolan""."
981, Argent Corporation was a company in Las Vegas that at one time controlled a hotel that operated when?,from 1956 to 1996," Let's consider the options and check whether or not they are correct. The context clearly states that the Hacienda Resort Hotel and Casino operated from 1956 to 1996. Therefore, 'from 1956 to 1996' is the correct option. 'TheHaciendaResortHotelandCasino' is not a time period, but rather a name of a specific hotel and casino, so it is not the correct option. Therefore, the correct option is 'from 1956 to 1996'. <|end|>",thehaciendaresorthotelandcasino,"Argent Corporation was a company in Las Vegas that at one time controlled the Hacienda Hotel/Casino, the Stardust Resort & Casino, the Fremont Hotel and Casino and the casino in the Marina Hotel.  The company was owned by Allen Glick, a San Diego real estate investor.  The name Argent came from the three initials of his name, combined with the first three letters of the word ""Enterprises"".  However, state and local officials in Nevada believed that the casinos were controlled by organized crime families in the Mid-West and that a huge skimming operation was conducted within the casinos. The Hacienda Resort Hotel and Casino was a hotel and casino on the Las Vegas Strip in Paradise, Nevada, that operated from 1956 to 1996.  It was one of a chain of four Hacienda properties, with the other three being located in Fresno, Bakersfield, and Indio, California.  Each Hacienda featured a distinctive horse and rider sign; the Las Vegas sign is now prominently displayed at the Neon Museum."
982,"By whom is employed now Sean McDonough who used to be a broadcaster partner of Peter Joseph Cronan, a former American football linebacker in the National Football League (NFL) for the Washington Redskins and the Seattle Seahawks?",espn," Let's analyze the options and the context. The context states that Sean McDonough is an American sportscaster, currently employed by ESPN. This directly matches with the first option, 'ESPN'. The second option, 'NBCSports', is not mentioned in the context. Therefore, the correct option is 'ESPN'. <|end|>",espn,"Sean McDonough (born May 13, 1962) is an American sportscaster, currently employed by ESPN. Peter Joseph Cronan (born January 13, 1955) is a former American football linebacker in the National Football League (NFL) for the Washington Redskins and the Seattle Seahawks.  He played college football at Boston College.  He has been the color commentator on the Boston College radio broadcasts since 1988.  His broadcast partners have included, Gil Santos, Dale Arnold, Dick Lutsk, Sean McDonough, Sean Grande, John Rooke, and his current partner Jon Meterparel."
983,Kuk Harrell won his fourth Grammy for the song by Rihanna from what album?,loud," Let's analyze the options and the context to find the correct answer. The context mentions that Kuk Harrell won his fourth Grammy for the vocal production of Rihanna's ""Only Girl (In the World)"", which is a song from Rihanna's fifth album, ""Loud"". The other option, ""TalkThatTalk"", is not mentioned in the context. Therefore, the correct option is 'Loud'. <|end|>",loud,"Thaddis Laphonia ""Kuk"" Harrell is an American songwriter, vocal producer, arranger and engineer.  He was a member of a songwriting–production team composed of himself, Christopher ""Tricky"" Stewart and Terius ""The Dream"" Nash.  In 2011, Kuk Harrell and partner Tricky Stewart joined the ranks of Fox's ""American Idol"" along with music mogul Jimmy Iovine, producing many of the songs performed on television by the contestants and released via iTunes.  2011 marked the highly anticipated return of Jennifer Lopez and her album LOVE?  in which Kuk served as Album Vocal Producer.  Earning his fourth Grammy for the vocal production of Rihanna's No. 1 Billboard Single ""Only Girl (In the World)"", Harrell is also the vocal producer and co-writer of Rihanna's Grammy-winning single ""Umbrella"".  A composer and engineer on Beyoncé's chart topping ""Single Ladies (Put A Ring On It)"" from the album ""I Am... Sasha Fierce"", he is also vocal producer and engineer of the Diane Warren-penned ""I Was Here"" from Beyoncé's 2011 album ""4"".  He also produced the majority of the vocals on Mary J. Blige's Platinum album ""Growing Pains"", which recently won a Grammy for ""Best Contemporary R&B Album"", 2008.  The first single from ""Growing Pains"", ""Just Fine"", earned a Grammy nomination for best R&B vocal performance in 2007. ""Only Girl (In the World)"" is a song by Barbadian singer Rihanna from her fifth album, ""Loud"" (2010).  The album's lead single, it was released on September 10.  Crystal Johnson wrote the song in collaboration with producers Stargate and Sandy Vee.  Rihanna contacted Stargate before ""Loud""'s production and asked them to create lively, uptempo music.  ""Only Girl (In the World)"" was the first song composed for the album, and the singer decided to include it on the track list before she recorded her vocals.  Backed by strong bass and synthesizer, it is a eurodance song that incorporates elements of hi-NRG, rave and R&B in its composition.  In its lyrics, Rihanna demands physical attention from her lover."
984,Ken Lee is a businessman who co-founded a retailing company that is specialized in which products ?,"consumer electronics, computer and telecommunication goods"," Let's analyze the options and the context provided. The context states that Bing Lee is an Australian retailing company that specializes in ""consumer electronics, computer and telecommunication goods."" This directly matches the first option. The second option, 'fashion apparel and accessories', is not mentioned in the context. Therefore, the correct option is 'consumer electronics, computer and telecommunication goods'. <|end|>","consumer electronics, computer and telecommunication goods","Ken Lee (Chinese: 李光裕, Pinyin: lǐ guāng yù, 1932 – 21 December 2007) was a Chinese-Australian businessman who co-founded the Bing Lee chain of electronic stores with his father, Bing Lee.  He also served as the company's chairman from 1987 until 2007. Bing Lee is an Australian retailing company, a chain of superstores specialising in consumer electronics, computer and telecommunication goods.  Bing Lee is the largest privately held electrical retail business in New South Wales with 41 stores (13 franchised) and a turnover of about $490 million."
985,"Jessica Knappett (born 1984) is an English comedy writer and actress, known for playing Lisa in The Inbetweeners Movie, a British coming-of-age comedy film based on the E4 sitcom ""The Inbetweeners"", written by series creators Damon Beesley, and Iain Morris and directed by Ben Palmer, released in what year>",2011," Let's consider the options and check whether or not they are correct. The context clearly states that ""The Inbetweeners Movie"" was released in 2011. Therefore, the correct option is '2011'. <|end|>",2011,"The Inbetweeners Movie is a 2011 British coming-of-age comedy film based on the E4 sitcom ""The Inbetweeners"", written by series creators Damon Beesley and Iain Morris and directed by Ben Palmer.  The film follows the misadventures of a group of teenage friends on holiday in Malia after the end of their final year at school together, and was intended as an ending to the TV series.  It stars Simon Bird, Joe Thomas, James Buckley and Blake Harrison.  ""The Inbetweeners Movie"" was released on 17 August 2011 in the UK and Ireland by Entertainment Film Distributors, to favourable reviews, although its later release in the United States was not as well received.  It was a commercial success, setting the record for the biggest opening weekend for a comedy film in the UK.  A sequel, ""The Inbetweeners 2"", was released on 6 August 2014. Jessica Knappett (born 1984) is an English comedy writer and actress.  She is best known for playing Meg in the TV series ""Drifters"", which she created, and Lisa in ""The Inbetweeners Movie""."
986,The Making of the Representative for Planet 8 features an empire named after a star in what constellation?,carina," The context mentions that Canopus, the star that the empire in the novel is named after, is located in the constellation of Carina. Therefore, the correct option is 'Carina'. <|end|>",carina,"The Making of the Representative for Planet 8 is a 1982 science fiction novel by Doris Lessing.  It is the fourth book in her five-book ""Canopus in Argos"" series and relates the fate of a planet, under the care of the benevolent galactic empire Canopus, that is plunged into an ice age.  It was first published in the United States in January 1982 by Alfred A. Knopf, and in the United Kingdom in March 1982 by Jonathan Cape. Canopus ( ), also designated Alpha Carinae (α Carinae, abbreviated Alpha Car, α Car), is the brightest star in the southern constellation of Carina, and the second-brightest star in the night-time sky, after Sirius.  Canopus's visual magnitude is −0.74, and it has an absolute magnitude of −5.71."
987,Luke Day was known for his leadership role in an armed uprising in Massachusetts that ended in what year?,1787," Assistant: Let's consider the options and check whether or not they are correct. The context clearly identifies Shays' Rebellion as an armed uprising that took place in Massachusetts during 1786 and 1787. Therefore, the correct option is '1787'. The year '1776' is not mentioned in the context and is not the correct answer. So, the correct option is '1787'. <|end|>",1787,"Luke Day Jr. (July 21, 1743 – June 1, 1801) was an American military officer, revolutionary, and farmer, most well known for his leadership role in Shays' Rebellion, for which he was convicted of high treason and sentenced to death, before being pardoned by Governor John Hancock.  He was referred to as the ""Master Spirit"" of the insurrection, and was only passed over as overall leader in favor of Daniel Shays due to the perception of overzealousness on his part, by his men.  As a lieutenant, and then a captain, he served for eight years and participated in many key battles of the American Revolutionary War, including the Siege of Boston, Quebec Expedition, Battles of Saratoga, Cherry Valley massacre, Sullivan Expedition and Siege of Yorktown.  After the war, he joined the prestigious Society of the Cincinnati, which included the likes of George Washington and Alexander Hamilton. Shays' Rebellion was an armed uprising in Massachusetts (mostly in and around Springfield) during 1786 and 1787.  Revolutionary War veteran Daniel Shays led four thousand rebels (called Shaysites) in an uprising against perceived economic and civil rights injustices.  In 1787, the rebels marched on the United States' Armory at Springfield in an unsuccessful attempt to seize its weaponry and overthrow the government."
988,A Lady's Morals starred which English aviator and amateur boxing champion?,reginald denny," Let's consider the options and check whether or not they are correct. The context clearly identifies Reginald Denny as an English stage, film and television actor, aviator and UAV pioneer, and an amateur boxing champion of Great Britain. The film A Lady's Morals is mentioned in the context, and Reginald Denny is identified as a lover in the film. Therefore, the correct option is 'Reginald Denny'. <|end|>",reginald denny,"Reginald Denny (born Reginald Leigh Dugmore, 20 November 1891 – 16 June 1967) was an English stage, film and television actor as well as an aviator and UAV pioneer.  He was once an amateur boxing champion of Great Britain. A Lady's Morals is a 1930 American Pre-Code film offering a highly fictionalized account of singer Jenny Lind.  The movie features opera diva Grace Moore as Lind, Reginald Denny as a lover, and Wallace Beery as P. T. Barnum; Beery would play Barnum again four years later in ""The Mighty Barnum"".  The film contains some fine opera arias by Moore and was directed by Sidney Franklin."
989,Which geologic formation is found in the northern edge of Patagonia?,portezuelo formation," Let's consider the options and check whether or not they are correct. The context mentions that the Portezuelo Formation is a geologic formation outcropping in the Mendoza, Río Negro and Neuquén provinces of Argentina. This indicates that the Portezuelo Formation is indeed found in the northern edge of Patagonia. On the other hand, The Andes Mountain Range is a major mountain range in South America, but the context does not mention it being a geologic formation in the northern edge of Patagonia. Therefore, the correct option is 'Portezuelo Formation'. <|end|>",theandesmountainrange,"Río Negro (] , ""Black River"") is a province of Argentina, located at the northern edge of Patagonia.  Neighboring provinces are from the south clockwise Chubut, Neuquén, Mendoza, La Pampa and Buenos Aires.  To the east lies the Atlantic Ocean. The Portezuelo Formation is a geologic formation outcropping in the Mendoza, Río Negro and Neuquén provinces of Argentina.  It is the fourth-oldest formation in the Neuquén Group and the older of the two formations in the Río Neuquén Subgroup.  Formerly, that subgroup was treated as a formation, and the Portezuelo Formation was known as the Portezuelo Member."
990,what chain of British department stores was built in 1961?,lewiss," Let's consider the options and check whether or not they are correct. The context mentions that the building was demolished in 1961 to make way for Lewis's department store. This indicates that Lewis's was the chain of British department stores built in 1961. The context also provides information about Marks & Spencer, but it does not mention any connection to the year 1961. Therefore, the correct option is 'Lewis's'. <|end|>",lewiss,"The Alhambra was an entertainment complex in Blackpool, Lancashire, England, from 1899–1903.  A financial disaster, the building was bought by the Blackpool Tower Company and reopened in 1904 as the Palace.  The building was demolished in 1961 to make way for Lewis's department store. Lewis's was a chain of British department stores that operated from 1856 to 2010.  The parent companies of Lewis's have gone into administration many times over the years, including 1991.  The first store, which opened in Liverpool city centre, became the flagship of the chain of stores operating under the Lewis's name.  Several stores in the chain were bought in 1991 by the company Owen Owen and continued to operate under the Lewis's brand name for several years, but after the closure of the Manchester store in 2002, only the original Liverpool store continued to trade under the Lewis's name.  This store was sold in 2007 to the Vergo Retail Ltd and closed in 2010."
